Date,Time,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,Non-volatile PM10 (Hourly measured),Status,Volatile PM10 (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,Non-volatile PM2.5 (Hourly measured),Status,Volatile PM2.5 (Hourly measured),Status,Modelled Wind Direction,Status,Modelled Wind Speed,Status,Modelled Temperature,Status
05/01/2020,02:00:00,1.67512,P ugm-3,6.08472,P ugm-3,8.6532,P ugm-3,7.325,P ugm-3 (FIDAS),No data,,No data,,5.495,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,03:00:00,2.0939,P ugm-3,5.50865,P ugm-3,8.71926,P ugm-3,6.925,P ugm-3 (FIDAS),No data,,No data,,4.929,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,04:00:00,1.73955,P ugm-3,6.15107,P ugm-3,8.81834,P ugm-3,6.025,P ugm-3 (FIDAS),No data,,No data,,4.458,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,05:00:00,1.41741,P ugm-3,3.96978,P ugm-3,6.14311,P ugm-3,5,N ugm-3 (FIDAS),No data,,No data,,3.42,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,06:00:00,1.73955,P ugm-3,4.863,P ugm-3,7.53027,P ugm-3,5.05,P ugm-3 (FIDAS),No data,,No data,,3.16,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,07:00:00,1.64291,P ugm-3,4.61485,P ugm-3,7.13394,P ugm-3,4.025,P ugm-3 (FIDAS),No data,,No data,,2.665,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,08:00:00,2.77039,P ugm-3,8.23651,P ugm-3,12.48439,P ugm-3,2.025,P ugm-3 (FIDAS),No data,,No data,,1.179,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,09:00:00,2.48047,P ugm-3,9.22601,P ugm-3,13.02934,P ugm-3,3.85,P ugm-3 (FIDAS),No data,,No data,,2.288,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,10:00:00,2.93146,P ugm-3,7.6923,P ugm-3,12.18714,P ugm-3,3.9,P ugm-3 (FIDAS),No data,,No data,,2.406,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,11:00:00,3.31803,P ugm-3,10.56746,P ugm-3,15.65503,P ugm-3,4.825,P ugm-3 (FIDAS),No data,,No data,,2.594,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,12:00:00,3.28581,P ugm-3,8.13979,P ugm-3,13.17797,P ugm-3,4.725,P ugm-3 (FIDAS),No data,,No data,,2.807,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,13:00:00,3.73681,P ugm-3,11.5602,P ugm-3,17.28989,P ugm-3,3.775,P ugm-3 (FIDAS),No data,,No data,,2.5,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,14:00:00,3.60795,P ugm-3,11.95594,P ugm-3,17.48805,P ugm-3,4.1,N ugm-3 (FIDAS),No data,,No data,,2.689,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,15:00:00,4.54215,P ugm-3,14.63544,P ugm-3,21.59997,P ugm-3,3.35,P ugm-3 (FIDAS),No data,,No data,,2.193,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,16:00:00,4.47773,P ugm-3,16.31954,P ugm-3,23.18529,P ugm-3,3.425,P ugm-3 (FIDAS),No data,,No data,,2.311,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,17:00:00,3.86566,P ugm-3,14.23601,P ugm-3,20.16328,P ugm-3,3.975,P ugm-3 (FIDAS),No data,,No data,,2.854,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,18:00:00,6.34613,P ugm-3,15.73359,P ugm-3,25.46419,P ugm-3,4.775,P ugm-3 (FIDAS),No data,,No data,,3.396,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,19:00:00,3.15696,P ugm-3,13.98506,P ugm-3,18.82567,P ugm-3,5.275,P ugm-3 (FIDAS),No data,,No data,,4.033,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,20:00:00,2.57711,P ugm-3,11.15856,P ugm-3,15.11007,P ugm-3,7.375,P ugm-3 (FIDAS),No data,,No data,,4.575,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,21:00:00,2.06169,P ugm-3,8.48098,P ugm-3,11.64219,P ugm-3,9.2,N ugm-3 (FIDAS),No data,,No data,,4.764,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,22:00:00,1.03084,P ugm-3,6.19737,P ugm-3,7.77797,P ugm-3,9.8,N ugm-3 (FIDAS),No data,,No data,,4.292,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,23:00:00,1.35298,P ugm-3,5.05939,P ugm-3,7.13394,P ugm-3,8.85,P ugm-3 (FIDAS),No data,,No data,,4.08,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
05/01/2020,24:00:00,0.9342,P ugm-3,4.31436,P ugm-3,5.74678,P ugm-3,5.375,P ugm-3 (FIDAS),No data,,No data,,3.184,P ugm-3 (Ref.eq),No data,,No data,,No data,,No data,,No data,
06/01/2020,01:00:00,0.98871,P ugm-3,1.9852,P ugm-3,3.5012,P ugm-3,3.9,P ugm-3 (FIDAS),No data,,No data,,2.288,P ugm-3 (Ref.eq),No data,,No data,,213.4,N deg,6.4,N ms-1,8.3,N degC
06/01/2020,02:00:00,1.37559,P ugm-3,0.92957,P ugm-3,3.03878,P ugm-3,4.375,P ugm-3 (FIDAS),No data,,No data,,1.958,P ugm-3 (Ref.eq),No data,,No data,,211,N deg,7.5,N ms-1,8.1,N degC
06/01/2020,03:00:00,1.41858,P ugm-3,2.18486,P ugm-3,4.35998,P ugm-3,4.525,P ugm-3 (FIDAS),No data,,No data,,2.146,P ugm-3 (Ref.eq),No data,,No data,,210.3,N deg,7.5,N ms-1,7.8,N degC
06/01/2020,04:00:00,1.12842,P ugm-3,1.58932,P ugm-3,3.31953,P ugm-3,4.1,N ugm-3 (FIDAS),No data,,No data,,1.792,P ugm-3 (Ref.eq),No data,,No data,,209.1,N deg,7.8,N ms-1,7.6,N degC
06/01/2020,05:00:00,1.5153,P ugm-3,1.88792,P ugm-3,4.21135,P ugm-3,3,P ugm-3 (FIDAS),No data,,No data,,1.392,P ugm-3 (Ref.eq),No data,,No data,,207.6,N deg,8.2,N ms-1,7.4,N degC
06/01/2020,06:00:00,2.51475,P ugm-3,6.1027,P ugm-3,9.9586,P ugm-3,3.425,P ugm-3 (FIDAS),No data,,No data,,1.604,P ugm-3 (Ref.eq),No data,,No data,,209.3,N deg,7.7,N ms-1,7.4,N degC
06/01/2020,07:00:00,2.16011,P ugm-3,6.79511,P ugm-3,10.10723,P ugm-3,4.175,P ugm-3 (FIDAS),No data,,No data,,2.217,P ugm-3 (Ref.eq),No data,,No data,,208.9,N deg,8.1,N ms-1,7.5,N degC
06/01/2020,08:00:00,5.9,P ugm-3,13.24883,P ugm-3,22.29536,P ugm-3,5.45,P ugm-3 (FIDAS),No data,,No data,,2.807,P ugm-3 (Ref.eq),No data,,No data,,209.4,N deg,8.9,N ms-1,7.3,N degC
06/01/2020,09:00:00,3.61093,P ugm-3,13.38961,P ugm-3,18.92629,P ugm-3,7.55,P ugm-3 (FIDAS),No data,,No data,,3.443,P ugm-3 (Ref.eq),No data,,No data,,213.4,N deg,10.6,N ms-1,7.9,N degC
06/01/2020,10:00:00,2.99836,P ugm-3,9.57252,P ugm-3,14.16994,P ugm-3,8.725,P ugm-3 (FIDAS),No data,,No data,,4.717,N ugm-3 (Ref.eq),No data,,No data,,215.2,N deg,11.3,N ms-1,8.3,N degC
06/01/2020,11:00:00,2.90164,P ugm-3,8.9281,P ugm-3,13.37722,P ugm-3,6.55,P ugm-3 (FIDAS),No data,,No data,,4.198,P ugm-3 (Ref.eq),No data,,No data,,221.5,N deg,10.2,N ms-1,8.3,N degC
06/01/2020,12:00:00,3.38525,P ugm-3,10.16839,P ugm-3,15.35903,P ugm-3,2.675,P ugm-3 (FIDAS),No data,,No data,,1.698,P ugm-3 (Ref.eq),No data,,No data,,223.7,N deg,8.8,N ms-1,8.6,N degC
06/01/2020,13:00:00,4.06229,P ugm-3,14.82797,P ugm-3,21.05673,P ugm-3,4.2,N ugm-3 (FIDAS),No data,,No data,,2.5,P ugm-3 (Ref.eq),No data,,No data,,233.7,N deg,9.4,N ms-1,8.5,N degC
06/01/2020,14:00:00,9.44644,P ugm-3,28.12457,P ugm-3,42.60892,P ugm-3,5,N ugm-3 (FIDAS),No data,,No data,,2.995,P ugm-3 (Ref.eq),No data,,No data,,246.3,N deg,7.4,N ms-1,8.4,N degC
06/01/2020,15:00:00,12.606,P ugm-3,38.63901,P ugm-3,57.96794,P ugm-3,9.425,P ugm-3 (FIDAS),No data,,No data,,5.047,P ugm-3 (Ref.eq),No data,,No data,,255.6,N deg,7.2,N ms-1,7.9,N degC
06/01/2020,16:00:00,13.83114,P ugm-3,35.72004,P ugm-3,56.92749,P ugm-3,14.675,P ugm-3 (FIDAS),No data,,No data,,6.958,P ugm-3 (Ref.eq),No data,,No data,,261.5,N deg,6.3,N ms-1,7.1,N degC
06/01/2020,17:00:00,10.80054,P ugm-3,34.86737,P ugm-3,51.42797,P ugm-3,14.9,N ugm-3 (FIDAS),No data,,No data,,7.217,P ugm-3 (Ref.eq),No data,,No data,,265.1,N deg,5.4,N ms-1,6.7,N degC
06/01/2020,18:00:00,13.92786,P ugm-3,42.95398,P ugm-3,64.30974,P ugm-3,16.225,P ugm-3 (FIDAS),No data,,No data,,8.349,P ugm-3 (Ref.eq),No data,,No data,,252.4,N deg,4.5,N ms-1,6.4,N degC
06/01/2020,19:00:00,9.47868,P ugm-3,34.91238,P ugm-3,49.44616,P ugm-3,16.15,P ugm-3 (FIDAS),No data,,No data,,8.42,P ugm-3 (Ref.eq),No data,,No data,,260.6,N deg,5.2,N ms-1,6.3,N degC
06/01/2020,20:00:00,6.44808,P ugm-3,23.50658,P ugm-3,33.3935,P ugm-3,19.625,P ugm-3 (FIDAS),No data,,No data,,9.08,P ugm-3 (Ref.eq),No data,,No data,,260.3,N deg,5.5,N ms-1,6.6,N degC
06/01/2020,21:00:00,5.38415,P ugm-3,21.66975,P ugm-3,29.92533,P ugm-3,17.975,P ugm-3 (FIDAS),No data,,No data,,8.373,P ugm-3 (Ref.eq),No data,,No data,,249.9,N deg,4.7,N ms-1,6.1,N degC
06/01/2020,22:00:00,2.80492,P ugm-3,16.55774,P ugm-3,20.85855,P ugm-3,16.35,P ugm-3 (FIDAS),No data,,No data,,7.83,N ugm-3 (Ref.eq),No data,,No data,,238.8,N deg,4,N ms-1,5.7,N degC
06/01/2020,23:00:00,1.74098,P ugm-3,12.39229,P ugm-3,15.06176,P ugm-3,17.2,N ugm-3 (FIDAS),No data,,No data,,8.302,N ugm-3 (Ref.eq),No data,,No data,,229.5,N deg,4.1,N ms-1,5.4,N degC
06/01/2020,24:00:00,1.61202,P ugm-3,8.62641,P ugm-3,11.09814,P ugm-3,18.525,P ugm-3 (FIDAS),No data,,No data,,8.915,P ugm-3 (Ref.eq),No data,,No data,,228.5,N deg,5,N ms-1,5.3,N degC
07/01/2020,01:00:00,1.72091,P ugm-3,7.53543,P ugm-3,10.17412,P ugm-3,19.3,N ugm-3 (FIDAS),No data,,No data,,9.363,P ugm-3 (Ref.eq),No data,,No data,,221.6,N deg,4.9,N ms-1,4.4,N degC
07/01/2020,02:00:00,1.29068,P ugm-3,5.09002,P ugm-3,7.06903,P ugm-3,19.2,N ugm-3 (FIDAS),No data,,No data,,9.222,P ugm-3 (Ref.eq),No data,,No data,,215.2,N deg,4.8,N ms-1,4.4,N degC
07/01/2020,03:00:00,0.41947,P ugm-3,3.17212,P ugm-3,3.81529,P ugm-3,18.225,P ugm-3 (FIDAS),No data,,No data,,8.656,P ugm-3 (Ref.eq),No data,,No data,,210.3,N deg,5.4,N ms-1,4.5,N degC
07/01/2020,04:00:00,0.48401,P ugm-3,1.93353,P ugm-3,2.67566,P ugm-3,15.55,P ugm-3 (FIDAS),No data,,No data,,7.476,P ugm-3 (Ref.eq),No data,,No data,,212.8,N deg,5.9,N ms-1,4.7,N degC
07/01/2020,05:00:00,1.32295,P ugm-3,2.97599,P ugm-3,5.00448,P ugm-3,14.1,N ugm-3 (FIDAS),No data,,No data,,7.099,P ugm-3 (Ref.eq),No data,,No data,,215.5,N deg,7.3,N ms-1,5.5,N degC
07/01/2020,06:00:00,1.87148,P ugm-3,5.30606,P ugm-3,8.17563,P ugm-3,11.825,P ugm-3 (FIDAS),No data,,No data,,6.321,N ugm-3 (Ref.eq),No data,,No data,,215.6,N deg,8.5,N ms-1,6.3,N degC
07/01/2020,07:00:00,3.87204,P ugm-3,11.25656,P ugm-3,17.1936,P ugm-3,9.575,P ugm-3 (FIDAS),No data,,No data,,5.613,P ugm-3 (Ref.eq),No data,,No data,,214.7,N deg,8.9,N ms-1,7.2,N degC
07/01/2020,08:00:00,4.51738,P ugm-3,16.41116,P ugm-3,23.33771,P ugm-3,9.725,P ugm-3 (FIDAS),No data,,No data,,5.849,N ugm-3 (Ref.eq),No data,,No data,,216,N deg,9.4,N ms-1,8,N degC
07/01/2020,09:00:00,8.67982,P ugm-3,24.15038,P ugm-3,37.45926,P ugm-3,9.175,P ugm-3 (FIDAS),No data,,No data,,5.967,P ugm-3 (Ref.eq),No data,,No data,,215,N deg,10.1,N ms-1,8.6,N degC
07/01/2020,10:00:00,6.163,P ugm-3,21.7167,P ugm-3,31.1665,P ugm-3,6.125,P ugm-3 (FIDAS),No data,,No data,,3.726,P ugm-3 (Ref.eq),No data,,No data,,213.8,N deg,10.5,N ms-1,9.2,N degC
07/01/2020,11:00:00,4.21622,P ugm-3,13.81739,P ugm-3,20.28217,P ugm-3,5.15,P ugm-3 (FIDAS),No data,,No data,,3.184,P ugm-3 (Ref.eq),No data,,No data,,215.2,N deg,11.1,N ms-1,10.2,N degC
07/01/2020,12:00:00,3.67844,P ugm-3,11.25611,P ugm-3,16.8963,P ugm-3,5.075,P ugm-3 (FIDAS),No data,,No data,,3.349,P ugm-3 (Ref.eq),No data,,No data,,211.7,N deg,11.1,N ms-1,10.7,N degC
07/01/2020,13:00:00,3.00083,P ugm-3,10.06538,P ugm-3,14.66659,P ugm-3,6.55,P ugm-3 (FIDAS),No data,,No data,,4.198,P ugm-3 (Ref.eq),No data,,No data,,214.7,N deg,11,N ms-1,10.6,N degC
07/01/2020,14:00:00,3.64617,P ugm-3,9.62091,P ugm-3,15.21163,P ugm-3,6.7,N ugm-3 (FIDAS),No data,,No data,,4.41,P ugm-3 (Ref.eq),No data,,No data,,216.2,N deg,10.8,N ms-1,10.9,N degC
07/01/2020,15:00:00,3.29123,P ugm-3,9.47145,P ugm-3,14.51794,P ugm-3,5.45,P ugm-3 (FIDAS),No data,,No data,,3.373,P ugm-3 (Ref.eq),No data,,No data,,219.6,N deg,10.9,N ms-1,11.4,N degC
07/01/2020,16:00:00,2.77496,P ugm-3,10.01531,P ugm-3,14.27019,P ugm-3,4.825,P ugm-3 (FIDAS),No data,,No data,,2.948,P ugm-3 (Ref.eq),No data,,No data,,224,N deg,11,N ms-1,11.8,N degC
07/01/2020,17:00:00,3.7107,P ugm-3,10.51295,P ugm-3,16.20261,P ugm-3,4.6,N ugm-3 (FIDAS),No data,,No data,,2.594,P ugm-3 (Ref.eq),No data,,No data,,230.6,N deg,11.4,N ms-1,11.9,N degC
07/01/2020,18:00:00,4.29151,P ugm-3,14.28002,P ugm-3,20.86025,P ugm-3,4.775,P ugm-3 (FIDAS),No data,,No data,,2.759,P ugm-3 (Ref.eq),No data,,No data,,237.1,N deg,10.7,N ms-1,12.1,N degC
07/01/2020,19:00:00,5.38859,P ugm-3,13.73749,P ugm-3,21.99988,P ugm-3,5,N ugm-3 (FIDAS),No data,,No data,,3.113,P ugm-3 (Ref.eq),No data,,No data,,243.7,N deg,9.6,N ms-1,11.5,N degC
07/01/2020,20:00:00,4.25924,P ugm-3,11.40609,P ugm-3,17.93684,P ugm-3,19.925,P ugm-3 (FIDAS),No data,,No data,,11.25,P ugm-3 (Ref.eq),No data,,No data,,244.1,N deg,8.9,N ms-1,10.7,N degC
07/01/2020,21:00:00,3.38804,P ugm-3,6.25097,P ugm-3,11.44588,P ugm-3,26.225,P ugm-3 (FIDAS),No data,,No data,,15.094,N ugm-3 (Ref.eq),No data,,No data,,245.6,N deg,9,N ms-1,9.7,N degC
07/01/2020,22:00:00,3.00083,P ugm-3,7.29062,P ugm-3,11.89183,P ugm-3,27.075,P ugm-3 (FIDAS),No data,,No data,,15.071,P ugm-3 (Ref.eq),No data,,No data,,251.6,N deg,8.7,N ms-1,9.1,N degC
07/01/2020,23:00:00,3.0331,P ugm-3,5.55647,P ugm-3,10.20715,P ugm-3,16.625,P ugm-3 (FIDAS),No data,,No data,,9.316,P ugm-3 (Ref.eq),No data,,No data,,256,N deg,8.2,N ms-1,8.5,N degC
07/01/2020,24:00:00,2.38776,P ugm-3,6.69462,P ugm-3,10.3558,P ugm-3,14.9,N ugm-3 (FIDAS),No data,,No data,,7.453,N ugm-3 (Ref.eq),No data,,No data,,260.5,N deg,7.7,N ms-1,7.9,N degC
08/01/2020,01:00:00,1.93389,P ugm-3,3.9622,P ugm-3,6.92745,P ugm-3,22.325,P ugm-3 (FIDAS),No data,,No data,,11.368,P ugm-3 (Ref.eq),No data,,No data,,264.7,N deg,5.7,N ms-1,7.2,N degC
08/01/2020,02:00:00,2.01984,P ugm-3,5.14992,P ugm-3,8.24696,P ugm-3,18.275,P ugm-3 (FIDAS),No data,,No data,,9.552,P ugm-3 (Ref.eq),No data,,No data,,267.7,N deg,4.9,N ms-1,6.8,N degC
08/01/2020,03:00:00,1.09587,P ugm-3,3.11942,P ugm-3,4.79973,P ugm-3,15.45,P ugm-3 (FIDAS),No data,,No data,,7.995,P ugm-3 (Ref.eq),No data,,No data,,262.2,N deg,5,N ms-1,5.7,N degC
08/01/2020,04:00:00,1.6438,P ugm-3,3.76372,P ugm-3,6.28419,P ugm-3,12.925,P ugm-3 (FIDAS),No data,,No data,,6.863,P ugm-3 (Ref.eq),No data,,No data,,256.7,N deg,4.7,N ms-1,5.2,N degC
08/01/2020,05:00:00,2.41736,P ugm-3,7.37735,P ugm-3,11.08392,P ugm-3,16.825,P ugm-3 (FIDAS),No data,,No data,,7.736,N ugm-3 (Ref.eq),No data,,No data,,254.8,N deg,4.7,N ms-1,4.8,N degC
08/01/2020,06:00:00,6.86529,P ugm-3,11.6412,P ugm-3,22.16784,P ugm-3,13,N ugm-3 (FIDAS),No data,,No data,,6.297,P ugm-3 (Ref.eq),No data,,No data,,244.3,N deg,5.1,N ms-1,4.7,N degC
08/01/2020,07:00:00,6.67191,P ugm-3,16.39108,P ugm-3,26.6212,P ugm-3,11.225,P ugm-3 (FIDAS),No data,,No data,,5.778,P ugm-3 (Ref.eq),No data,,No data,,255.3,N deg,5.5,N ms-1,5.3,N degC
08/01/2020,08:00:00,8.76695,P ugm-3,33.66418,P ugm-3,47.10665,P ugm-3,11.475,P ugm-3 (FIDAS),No data,,No data,,5.66,N ugm-3 (Ref.eq),No data,,No data,,253.3,N deg,5.5,N ms-1,5.5,N degC
08/01/2020,09:00:00,10.05621,P ugm-3,37.27879,P ugm-3,52.69809,P ugm-3,12.525,P ugm-3 (FIDAS),No data,,No data,,6.038,N ugm-3 (Ref.eq),No data,,No data,,254.9,N deg,5.4,N ms-1,5.4,N degC
08/01/2020,10:00:00,7.60662,P ugm-3,29.10966,P ugm-3,40.77298,P ugm-3,7.65,P ugm-3 (FIDAS),No data,,No data,,4.151,N ugm-3 (Ref.eq),No data,,No data,,252.7,N deg,5.5,N ms-1,5.2,N degC
08/01/2020,11:00:00,11.82893,P ugm-3,36.09458,P ugm-3,54.23202,P ugm-3,7.6,N ugm-3 (FIDAS),No data,,No data,,4.009,P ugm-3 (Ref.eq),No data,,No data,,252.2,N deg,5.2,N ms-1,5.3,N degC
08/01/2020,12:00:00,10.79753,P ugm-3,29.21466,P ugm-3,45.77064,P ugm-3,7.7,N ugm-3 (FIDAS),No data,,No data,,4.505,P ugm-3 (Ref.eq),No data,,No data,,254.5,N deg,5.1,N ms-1,5.3,N degC
08/01/2020,13:00:00,13.98844,P ugm-3,32.63493,P ugm-3,54.08358,P ugm-3,10.075,P ugm-3 (FIDAS),No data,,No data,,5.519,P ugm-3 (Ref.eq),No data,,No data,,254.4,N deg,5.2,N ms-1,5.2,N degC
08/01/2020,14:00:00,13.18266,P ugm-3,33.72201,P ugm-3,53.93513,P ugm-3,9.975,P ugm-3 (FIDAS),No data,,No data,,5.377,N ugm-3 (Ref.eq),No data,,No data,,255.8,N deg,5.7,N ms-1,5.3,N degC
08/01/2020,15:00:00,13.82728,P ugm-3,30.60588,P ugm-3,51.80742,P ugm-3,12.65,P ugm-3 (FIDAS),No data,,No data,,6.722,P ugm-3 (Ref.eq),No data,,No data,,263.8,N deg,6.1,N ms-1,5.1,N degC
08/01/2020,16:00:00,12.63472,P ugm-3,39.01552,P ugm-3,58.38849,P ugm-3,7.025,P ugm-3 (FIDAS),No data,,No data,,3.915,P ugm-3 (Ref.eq),No data,,No data,,262.4,N deg,6.2,N ms-1,5,N degC
08/01/2020,17:00:00,20.72481,P ugm-3,55.70618,P ugm-3,87.48377,P ugm-3,8.225,P ugm-3 (FIDAS),No data,,No data,,4.764,P ugm-3 (Ref.eq),No data,,No data,,263.2,N deg,4.9,N ms-1,5,N degC
08/01/2020,18:00:00,19.30663,P ugm-3,56.94054,P ugm-3,86.54362,P ugm-3,7.65,P ugm-3 (FIDAS),No data,,No data,,5.307,P ugm-3 (Ref.eq),No data,,No data,,257,N deg,3.9,N ms-1,4.9,N degC
08/01/2020,19:00:00,11.53885,P ugm-3,48.36551,P ugm-3,66.05817,P ugm-3,5.775,P ugm-3 (FIDAS),No data,,No data,,3.939,P ugm-3 (Ref.eq),No data,,No data,,246.2,N deg,4.5,N ms-1,4.3,N degC
08/01/2020,20:00:00,14.6653,P ugm-3,43.17583,P ugm-3,65.66231,P ugm-3,6.15,P ugm-3 (FIDAS),No data,,No data,,3.774,P ugm-3 (Ref.eq),No data,,No data,,246.1,N deg,5.3,N ms-1,4.2,N degC
08/01/2020,21:00:00,10.18513,P ugm-3,58.85309,P ugm-3,74.47007,P ugm-3,7.85,P ugm-3 (FIDAS),No data,,No data,,4.976,P ugm-3 (Ref.eq),No data,,No data,,252.6,N deg,5.1,N ms-1,4,N degC
08/01/2020,22:00:00,8.18678,P ugm-3,46.13249,P ugm-3,58.68538,P ugm-3,8.925,P ugm-3 (FIDAS),No data,,No data,,4.929,P ugm-3 (Ref.eq),No data,,No data,,250.4,N deg,3.7,N ms-1,3.5,N degC
08/01/2020,23:00:00,8.44464,P ugm-3,54.29747,P ugm-3,67.24573,P ugm-3,9.125,P ugm-3 (FIDAS),No data,,No data,,5,N ugm-3 (Ref.eq),No data,,No data,,179.8,N deg,1.8,N ms-1,1.8,N degC
08/01/2020,24:00:00,2.38513,P ugm-3,29.09979,P ugm-3,32.75694,P ugm-3,11.7,N ugm-3 (FIDAS),No data,,No data,,6.25,P ugm-3 (Ref.eq),No data,,No data,,120,N deg,2.7,N ms-1,1.6,N degC
09/01/2020,01:00:00,1.67419,P ugm-3,19.63643,P ugm-3,22.20348,P ugm-3,10.875,P ugm-3 (FIDAS),No data,,No data,,5.566,N ugm-3 (Ref.eq),No data,,No data,,123.3,N deg,1.6,N ms-1,2.3,N degC
09/01/2020,02:00:00,1.45955,P ugm-3,15.94651,P ugm-3,18.18445,P ugm-3,10.45,P ugm-3 (FIDAS),No data,,No data,,5.33,P ugm-3 (Ref.eq),No data,,No data,,102.6,N deg,1.8,N ms-1,2.3,N degC
09/01/2020,03:00:00,1.51321,P ugm-3,12.80055,P ugm-3,15.12077,P ugm-3,11,N ugm-3 (FIDAS),No data,,No data,,5.425,P ugm-3 (Ref.eq),No data,,No data,,95.5,N deg,2.3,N ms-1,2.4,N degC
09/01/2020,04:00:00,1.15905,P ugm-3,11.46584,P ugm-3,13.24302,P ugm-3,10.75,P ugm-3 (FIDAS),No data,,No data,,5.873,P ugm-3 (Ref.eq),No data,,No data,,82.6,N deg,2.1,N ms-1,2.6,N degC
09/01/2020,05:00:00,4.82938,P ugm-3,21.70006,P ugm-3,29.105,P ugm-3,10.325,P ugm-3 (FIDAS),No data,,No data,,6.698,N ugm-3 (Ref.eq),No data,,No data,,58.1,N deg,2.4,N ms-1,2.9,N degC
09/01/2020,06:00:00,13.20031,P ugm-3,28.03755,P ugm-3,48.27774,P ugm-3,11.55,P ugm-3 (FIDAS),No data,,No data,,7.123,P ugm-3 (Ref.eq),No data,,No data,,52.9,N deg,3,N ms-1,3,N degC
09/01/2020,07:00:00,23.53518,P ugm-3,45.00204,P ugm-3,81.08881,P ugm-3,13.675,P ugm-3 (FIDAS),No data,,No data,,7.618,P ugm-3 (Ref.eq),No data,,No data,,55.8,N deg,3.1,N ms-1,3,N degC
09/01/2020,08:00:00,47.4889,P ugm-3,63.56808,P ugm-3,136.38338,P ugm-3,17.125,P ugm-3 (FIDAS),No data,,No data,,7.217,P ugm-3 (Ref.eq),No data,,No data,,59.8,N deg,3.2,N ms-1,2.9,N degC
09/01/2020,09:00:00,36.09157,P ugm-3,67.99838,P ugm-3,123.33801,P ugm-3,12.525,P ugm-3 (FIDAS),No data,,No data,,4.552,P ugm-3 (Ref.eq),No data,,No data,,55.9,N deg,2.7,N ms-1,2.7,N degC
09/01/2020,10:00:00,44.04394,P ugm-3,66.13249,P ugm-3,133.66559,P ugm-3,7.6,N ugm-3 (FIDAS),No data,,No data,,3.137,P ugm-3 (Ref.eq),No data,,No data,,61.5,N deg,2.5,N ms-1,2.5,N degC
09/01/2020,11:00:00,31.32658,P ugm-3,57.86136,P ugm-3,105.89478,P ugm-3,6.25,P ugm-3 (FIDAS),No data,,No data,,2.5,P ugm-3 (Ref.eq),No data,,No data,,53.5,N deg,1.9,N ms-1,2.8,N degC
09/01/2020,12:00:00,8.30653,P ugm-3,25.70779,P ugm-3,38.4443,P ugm-3,4.775,P ugm-3 (FIDAS),No data,,No data,,1.58,P ugm-3 (Ref.eq),No data,,No data,,34.9,N deg,2,N ms-1,3.8,N degC
09/01/2020,13:00:00,13.29689,P ugm-3,34.90628,P ugm-3,55.29457,P ugm-3,4.7,N ugm-3 (FIDAS),No data,,No data,,2.075,P ugm-3 (Ref.eq),No data,,No data,,21.1,N deg,2,N ms-1,4.2,N degC
09/01/2020,14:00:00,11.81588,P ugm-3,36.93006,P ugm-3,55.04749,P ugm-3,3.875,P ugm-3 (FIDAS),No data,,No data,,1.769,P ugm-3 (Ref.eq),No data,,No data,,1.2,N deg,2.3,N ms-1,4.1,N degC
09/01/2020,15:00:00,30.13533,P ugm-3,54.20293,P ugm-3,100.40979,P ugm-3,3.675,P ugm-3 (FIDAS),No data,,No data,,2.146,P ugm-3 (Ref.eq),No data,,No data,,349.8,N deg,1.8,N ms-1,3.3,N degC
